city,county,company,subtitle,pay,pay_type,url,sub_code,enrol_date
서울,양천구,+ktcs계약직/신규센터+,씨젠의료재단 출국자 검사 콜센터 영어상담사 모,2210000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80203252&mj_stat=0&optgf=,7010,2021-11-14
대전,서구,+ktcs 정규직+,[탄방역앞도보1분] KB국민카드고객센터 상담사 ,1850000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80126120&mj_stat=0&optgf=,7010,2021-11-14
광주,동구,#kt 그룹사 정규직#친구와 함께 가능해요#,[5일 교육 후 즉시 입사]  스카이라이프  대표번호 인바,2000000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80103237&mj_stat=0&optgf=,7010,2021-11-14
서울,마포구,디지털미디어시티/메타넷엠플랫폼,[ 받는전화 ] 인터넷뱅킹 이용문의만 / 한가지업무,2100000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80280031&mj_stat=0&optgf=,7010,2021-11-14
서울,은평구,DMC역/국민은행/메타넷엠플랫폼,"[ 영업없는 받는전화 ] 대출 금리, 상환 문의",2100000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80280003&mj_stat=0&optgf=,7010,2021-11-14
부산,부산진,러시앤캐시,[칼퇴보장/주5일/장기근속센터] 러시앤캐시 인바운드 상,2670000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80279051&mj_stat=0&optgf=,7010,2021-11-14
경기,시흥시,주식회사 나래엠오엠(MOM),밥잘먹고 목소리큰 직원 구해요&,5000000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80123493&mj_stat=0&optgf=,7010,2021-11-14
서울,성북구,IBK기업은행(인사동),(적은콜수/영업없는/장기근속) 은행전담 멀티 상담직원 ,2050000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80174268&mj_stat=0&optgf=,7010,2021-11-14
서울,송파구,코어컴퍼니,(빠른페이)간단한 TM 스탭 모집합니다,80000,일급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80264769&mj_stat=0&optgf=,7010,2021-11-14
서울,강서구,"닥스,헤지스키즈[월-금,교육2일]","유아의류쇼핑몰 주문,배송 문의상담",1850000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80274247&mj_stat=0&optgf=,7010,2021-11-14
서울,동대문,9-18시/동대문역사공원역 트리플역세권 도보,"[주5일] 카카오스타일 채팅/인바운드 상담원 모집中, 워",2050000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80273811&mj_stat=0&optgf=,7010,2021-11-14
서울,성동구,#오늘의집 채팅/인바운드 상담사#입사축하금,[오늘의집-군자센터] 신규센터 인바운드상담사 모집,2000000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80273737&mj_stat=0&optgf=,7010,2021-11-14
서울,광진구,#오늘의집 채팅/인바운드 상담사#입사축하금,[오늘의집-군자센터] 신규센터 인바운드상담사 모집,2000000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80273736&mj_stat=0&optgf=,7010,2021-11-14
서울,중랑구,#오늘의집 채팅/인바운드 상담사#입사축하금,[오늘의집-군자센터] 신규센터 인바운드상담사 모집,2000000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80273735&mj_stat=0&optgf=,7010,2021-11-14
서울,용산구,#일요일공휴일근무없음#입사축하금#채팅#인,오늘의집 을지로센터 # 신입가능 동반지원가능,2030000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80273734&mj_stat=0&optgf=,7010,2021-11-14
서울,마포구,#일요일공휴일근무없음#입사축하금#채팅#인,오늘의집 을지로센터 # 신입가능 동반지원가능,2030000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80273733&mj_stat=0&optgf=,7010,2021-11-14
서울,동대문,#어렵지 않아요#꿀잼 근무#동반입사가능#입,2호선 을지로 역세권 - 오늘의집 파트너 고객센터,2030000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80273732&mj_stat=0&optgf=,7010,2021-11-14
서울,강북구,#어렵지 않아요#꿀잼 근무#동반입사가능#입,2호선 을지로 역세권 - 오늘의집 파트너 고객센터,2030000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80273731&mj_stat=0&optgf=,7010,2021-11-14
서울,중랑구,#어렵지 않아요#꿀잼 근무#동반입사가능#입,2호선 을지로 역세권 - 오늘의집 파트너 고객센터,2030000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80273730&mj_stat=0&optgf=,7010,2021-11-14
서울,광진구,OㅁX 초대되었다. 지금 바로 지원하시면됩니,[마켓컬리]인바운드.상담사 모집/정착지원금O .인센티브,2000000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80273629&mj_stat=0&optgf=,7010,2021-11-14
서울,중랑구,OㅁX 초대되었다. 지금 바로 지원하시면됩니,[마켓컬리]인바운드 상담사 모집/정착지원금O .인센티브,2000000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80273628&mj_stat=0&optgf=,7010,2021-11-14
서울,도봉구,OㅁX 초대되었습다. 지금 바로 지원하시면됩,[4H 파트타임] 정규직 마켓컬리 상담원 채용 /주휴수당포,950000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80273626&mj_stat=0&optgf=,7010,2021-11-14
서울,은평구,KB손보본사1544-0114인바운드상담,재택근무가/카카오상담/자동차갱신/보상업무/첫급여350만,4500000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80266507&mj_stat=0&optgf=,7010,2021-11-14
인천,부평구,㈜누리콜센터,[부평구] 대리운전 주간 콜센터 상담사 상담직원,15000,시급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80098415&mj_stat=0&optgf=,7010,2021-11-14
경기,평택시,월235만정도/대표전화 접수건 처리,9시30-3시주5연장없음/카톡상담접수등/하반기본사직영특,2350000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80271174&mj_stat=0&optgf=,7010,2021-11-14
서울,서대문,"++#3개월 단기 업무, 2일 교육#",[더 한섬닷컴] 단기 온라인몰 게시판 업무,1873000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80246405&mj_stat=0&optgf=,7010,2021-11-14
경기,성남시,"경력수당,친구추천수당/최고혜택",[ 센터증원 / 합격율UP ]  티몬 채팅상담원 모집,2100000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80228517&mj_stat=0&optgf=,7010,2021-11-14
경기,고양시,채무줄임 대부중개,[채무줄임] 대출상담사 신입 및 경력 모집 주5일/월400이,4000000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80107378&mj_stat=0&optgf=,7010,2021-11-14
서울,마포구,"임직원,VIP관리,법인자산관리]참석시면접교",미래에셋]합격축하금100만원/기본200만/평균500만이상/종,4000000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80266761&mj_stat=0&optgf=,7010,2021-11-14
대구,수성구,KB본사1544-0114인바운드-1시이후자율업무,재택근무가/카카오상담/자동차갱신/보상업무/첫급여350만,4500000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80266733&mj_stat=0&optgf=,7010,2021-11-14
경기,안산시,KB손보본사1544-0114인바운드상담,재택근무가/카카오상담/자동차갱신/보상업무/첫급여350만,4500000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80266676&mj_stat=0&optgf=,7010,2021-11-14
경기,고양시,"면접합격시15만원지급(인바운드상담,쉬운업",재택근무가/카카오상담/자동차갱신/보상업무/첫급여350만,3500000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80266572&mj_stat=0&optgf=,7010,2021-11-14
경기,김포시,면접시롯데백화점선물센트드려요(언택트시대,재택근무가/KB본사대표전화상담카카오상담/자동차갱신/보,4500000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80266552&mj_stat=0&optgf=,7010,2021-11-14
서울,마포구,KB손보본사1544-0114인바운드상담,재택근무가/카카오상담/자동차갱신/보상업무/첫급여350만,4500000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80266497&mj_stat=0&optgf=,7010,2021-11-14
대구,달서구,세미나참석시20만원지급+합격축하금20만원,"4시간업무만으로300이상/홈쇼핑인바운드/자동차갱신,보상",4000000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80266453&mj_stat=0&optgf=,7010,2021-11-14
서울,관악구,세미나 참석시9만원지급+합격축하금20만원,"4시간업무만으로300이상/홈쇼핑인바운드/자동차갱신,보상",4000000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80266154&mj_stat=0&optgf=,7010,2021-11-14
서울,마포구,현대카드]4시간파트/6시간풀타임(면접시상의,최대7200만원지원/실적무관800만원지급/교육비200만원/퇴,4500000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80265781&mj_stat=0&optgf=,7010,2021-11-14
광주,서구,비대면면접/재택근무가/언택트시대의슬기로,"11,12월입사자600만원추가/교육비240만/기본보장+특별지",4500000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80265588&mj_stat=0&optgf=,7010,2021-11-14
제주,제주시,면접선물(5만원)+합격축하금50만원지원,인바운드상담]기본300만/첫급여300만원가/보장분석보상청,4500000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80265566&mj_stat=0&optgf=,7010,2021-11-14
서울,서대문,확장오픈기념 특별지원 실적무관 800만원지,롯데카드]교육비200만원/실적무관200만원기본보장/550만,4500000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80265521&mj_stat=0&optgf=,7010,2021-11-14
서울,강북구,#신규오픈/대규모채용#,[[꿀단기]] 쇼핑몰 게시판 댓글답변 업무,1973000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80258506&mj_stat=0&optgf=,7010,2021-11-14
서울,동대문,#신규오픈/대규모채용#,[[꿀단기]] 쇼핑몰 게시판 댓글답변 업무,1973000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80258458&mj_stat=0&optgf=,7010,2021-11-14
서울,동작구,+3개월오후단기/화상면접+,[4시간제/3개월] K쇼핑 18시조 계약직상담사 채용,940000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80255699&mj_stat=0&optgf=,7010,2021-11-14
서울,강북구,신입가능/합격률98%/ 남여무관,[KB뱅크/2022년/1기] 입출금내역/이체확인/ 일반 예금팀,2100000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80249850&mj_stat=0&optgf=,7010,2021-11-14
서울,용산구,신입가능/합격률98%/ 남여무관,[KB뱅크/2022년/1기] 입출금내역/이체확인/ 일반 예금팀,2100000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80249836&mj_stat=0&optgf=,7010,2021-11-14
부산,중구,컴퓨터 할줄알면OK / 합격율 좋음/,영업도 아닌데/첫달281보장/주5일,2300000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80249367&mj_stat=0&optgf=,7010,2021-11-14
서울,용산구,# 08-17 # 10-19 # 13-22 중 선택,[시간선택/월200만이상] 레드캡렌터카 이용안내 인바운드,2050000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80248772&mj_stat=0&optgf=,7010,2021-11-14
인천,계양구,유베이스(발란),발란/런칭1기/평일만/신입정착지원금/선착순마감   Y4,2100000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80248718&mj_stat=0&optgf=,7010,2021-11-14
서울,구로구,유베이스(발란),발란/런칭1기/평일만/신입정착지원금/선착순마감   Y4,2100000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80248700&mj_stat=0&optgf=,7010,2021-11-14
경기,부천시,유베이스(발란),발란/런칭1기/평일만/신입정착지원금/선착순마감   Y4,2100000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80248689&mj_stat=0&optgf=,7010,2021-11-14
서울,금천구,주식회사 씨알엠삼육오,"해피콜 상담사  팟타임 급구 두달(시간당11,000원, 주급",2000000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80247479&mj_stat=0&optgf=,7010,2021-11-14
인천,연수구,유베이스(옥션),[어서와/쇼핑비 주는곳은/처음이지] 할인쿠폰/플렉스 주,2350000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80246726&mj_stat=0&optgf=,7010,2021-11-14
인천,서구,유베이스(옥션),[어서와/쇼핑비 주는곳은/처음이지] 할인쿠폰/플렉스 주,2350000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80246697&mj_stat=0&optgf=,7010,2021-11-14
인천,남동구,유베이스(옥션),[어서와/쇼핑비 주는곳은/처음이지] 할인쿠폰/플렉스 주,2350000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80246685&mj_stat=0&optgf=,7010,2021-11-14
서울,영등포,"07시,10시/IB,톡,게시판 선택",마켓컬리 고객상담 부서별 채용,2100000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80246677&mj_stat=0&optgf=,7010,2021-11-14
인천,부평구,유베이스(옥션),[어서와/쇼핑비 주는곳은/처음이지] 할인쿠폰/플렉스 주,2350000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80246664&mj_stat=0&optgf=,7010,2021-11-14
경기,부천시,유베이스(옥션),[어서와/쇼핑비 주는곳은/처음이지] 할인쿠폰/플렉스 주,2350000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80246662&mj_stat=0&optgf=,7010,2021-11-14
서울,마포구,"[월화금토 or 월수목일] 첫달200만원,대표번",[ 4일근무/기프티콘지급/입사축하금25만] KB국민카드 인,2100000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80246647&mj_stat=0&optgf=,7010,2021-11-14
서울,영등포,"[월화금토 or 월수목일] 첫달200만원,대표번",[ 4일근무/기프티콘지급/입사축하금25만] KB국민카드 인,2100000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80246646&mj_stat=0&optgf=,7010,2021-11-14
서울,강동구,대규모채용/바로면접-당일결과통보,[잠실역/정규] 아디다스 공식 쇼핑몰 이용문의 Tc9N,12500,시급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80246588&mj_stat=0&optgf=,7010,2021-11-14
서울,서대문,"-KB국민카드,기프티콘지급,대표번호주5일",[정착지원금 총65만/첫달 고정210만] KB국민 인바운드 상,2100000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80246527&mj_stat=0&optgf=,7010,2021-11-14
서울,성북구,"KB국민카드,기프티콘지급,대표번호주5일",[정착지원금 총65만/첫달 고정210만] KB국민 인바운드 상,2100000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80246526&mj_stat=0&optgf=,7010,2021-11-14
서울,금천구,주간조/오후조 선택 가능,[정착수당20만/1호선 독산역] 삼성카드 서류심사팀 사원,2300000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80246261&mj_stat=0&optgf=,7010,2021-11-14
서울,금천구,주간조/오후조 선택 가능,[정착수당20만/1호선 독산역] 삼성카드 서류심사팀 사원,2300000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80246150&mj_stat=0&optgf=,7010,2021-11-14
서울,전체,오후조 모집,[오후조/정착수당20만/1호선 독산역] 삼성카드 서류심사,2300000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80246149&mj_stat=0&optgf=,7010,2021-11-14
경기,성남시,[ 아이나비 /편한센터 ],초 보 가 능 [일 50콜] 아이나비 단순문의,2000000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80245910&mj_stat=0&optgf=,7010,2021-11-14
경기,성남시,[ 일 50콜/ 야탑동 ],[초보가능] 아이나비 블랙박스 문의사원 채용,2000000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80245850&mj_stat=0&optgf=,7010,2021-11-14
서울,강북구,"12시출근, 3개월단기, 신설동역, DB손해보험","[ 5시간 파트타임 ] 완판모니터링팀 - 해피콜,인바운드",1142600,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80245806&mj_stat=0&optgf=,7010,2021-11-14
서울,성동구,2호선/카드론,[월300만원 이상] 나 쫌 말 잘한다 하는 사람들,3000000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80245757&mj_stat=0&optgf=,7010,2021-11-14
서울,강남구,KB저축은행,[가락시장역 초근접/편안한 분위기] KB저축은행 고객센터,1830000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80245756&mj_stat=0&optgf=,7010,2021-11-14
서울,강북구,2호선 성수역/초역세권/실적1위센터,[월300만원 이상] 나 쫌 말 잘한다 하는 사람들,3000000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80245755&mj_stat=0&optgf=,7010,2021-11-14
서울,중랑구,2호선 성수역/초역세권/실적1위센터,[월300만원 이상] 나 쫌 말 잘한다 하는 사람들,3000000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80245754&mj_stat=0&optgf=,7010,2021-11-14
경기,구리시,2호선 성수역/초역세권/실적1위센터,[월300만원 이상] 나 쫌 말 잘한다 하는 사람들,3000000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80245753&mj_stat=0&optgf=,7010,2021-11-14
서울,송파구,#ES저축은행#쉬운업무#,[영업X/단순안내] 고객정보 변경 상담사 모집,2200000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80245706&mj_stat=0&optgf=,7010,2021-11-14
서울,중구,[이번기수만 정착금10만],[단순업무 ] 국제환경단체 단순문의 사원채용,1823000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80245630&mj_stat=0&optgf=,7010,2021-11-14
서울,서초구,#ES저축은행#쉬운업무#,[영업X/단순안내] 고객정보 변경 상담사 모집,2200000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80245628&mj_stat=0&optgf=,7010,2021-11-14
서울,성북구,[만근시 10만원 추가지급],[## 2개월 단기] 국제환경단체 단순문의,1823000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80245579&mj_stat=0&optgf=,7010,2021-11-14
서울,마포구,영업NO 화상면접OK B2,"[정착금100만/재택업무]배민상담원 모집, 출근시간선택",2410000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80245571&mj_stat=0&optgf=,7010,2021-11-14
서울,마포구,[ # 고정급 외 높은 인센티브 # ],[서울역] 까르띠에 고객센터 CS사원 채용,3000000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80245526&mj_stat=0&optgf=,7010,2021-11-14
서울,중구,[ # 195만원+인센티브 평균 50만원 이상 # ,반클리프아펠(명품주얼리) CS사원 채용,2500000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80245395&mj_stat=0&optgf=,7010,2021-11-14
서울,서대문,CNT테크㈜,[겨울N알바하자] 맥도날드 주문접수 상담사 모집,8720,시급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80245342&mj_stat=0&optgf=,7010,2021-11-14
서울,중랑구,[ 정착금 40만 /면접시 스타벅스],[ 초보가능/ 월250만 ] 단순 카드업무 사원,2500000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80245319&mj_stat=0&optgf=,7010,2021-11-14
경기,부천시,장애수당지급/NH농협은행,[정착지원금30만/장애직원채용] 농협은행 단순 문의 인바,2100000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80245238&mj_stat=0&optgf=,7010,2021-11-14
서울,마포구,[ #면접스타벅스/ 정착금 20만추가지급 ],[ 10시출근 / 6시간근무]  누구나가능한 카,2000000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80244937&mj_stat=0&optgf=,7010,2021-11-14
서울,중구,[ #면접스타벅스/ 정착금 20만추가지급 ],[ 10시출근 / 6시간근무]  누구나가능한 카드업무,2000000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80244872&mj_stat=0&optgf=,7010,2021-11-14
서울,중랑구,근무시간선택 K1,"[장한평1분거리]매달배민쿠폰준다, 완전개꿀업무",2400000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80244821&mj_stat=0&optgf=,7010,2021-11-14
서울,마포구,교육수당 10만원 / 정착지원금 100만원 / 대,[월230만원/칼퇴] 현대카드 인바운드 대규모 채용 Tg5E,2200000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80244634&mj_stat=0&optgf=,7010,2021-11-14
대구,달서구,㈜와이제이그룹,히트짐 월성점 FC (피트니스컨설턴트) 공개채용,2000000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80244500&mj_stat=0&optgf=,7010,2021-11-14
서울,강북구,경력무관 / 신입 가능한 체계적인 교육 / 라,[ 1일 5건미만 / 신입환영 ] 민원팀 상담원 모집,2200000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80244453&mj_stat=0&optgf=,7010,2021-11-14
부산,중구,시간선택 / 재택가능,[시간선택/월270만] 배달의민족 CS부서 1기 추가 채용 T,2700000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80244157&mj_stat=0&optgf=,7010,2021-11-14
경기,성남시,[재택/친구랑같이],정착금100만/배달의민족 광고가입문의/매달배민쿠폰,2410000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80243768&mj_stat=0&optgf=,7010,2021-11-14
서울,강동구,정착지원금100만,월최대241만/재택가능/배달의민족 광고가입문의/친구랑같,2410000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80243767&mj_stat=0&optgf=,7010,2021-11-14
서울,영등포,주부환영/간단문의/남녀무관/연령무관/합격,[3개월 단기/근무시간선택]더캐리 아동복 쇼핑몰 인바운,1500000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80243380&mj_stat=0&optgf=,7010,2021-11-14
부산,연제구,배달의민족 서면센터,[정규직/고객센터] 배달의민족 서면센터에서 함께 일해요,2760000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80243172&mj_stat=0&optgf=,7010,2021-11-14
서울,금천구,단순업무/남녀무관/정규직/인원증대,[단기계약직/합격보장/콜수적음/인원증대]인바운드 상담,2350000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80243152&mj_stat=0&optgf=,7010,2021-11-14
경기,광명시,#구로역 도보5분 #영업없음 #짧은 교육일,[단기2개월 가능/주5일/채팅상담]숙박앱 문의상담직 채용,2000000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80242958&mj_stat=0&optgf=,7010,2021-11-14
서울,구로구,AS접수/정규직/현대리바트,[영업성X/일50콜] 주방가구 AS접수 인바운드 채,2080000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80242557&mj_stat=0&optgf=,7010,2021-11-14
서울,영등포,AS접수/정규직/현대리바트,[일50콜/업무난이도下] 현대리바트 AS접수 상담,2080000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80242555&mj_stat=0&optgf=,7010,2021-11-14
부산,금정구,한화생명 부산콜센터,[복리후생/급여 상위센터] 한화생명 정규CS사원 모집(정,2050000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80242377&mj_stat=0&optgf=,7010,2021-11-14
부산,수영구,한화생명 부산콜센터,[복리후생/급여 상위센터] 한화생명 정규CS사원 모집(정,2050000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80242376&mj_stat=0&optgf=,7010,2021-11-14
부산,금정구,홈앤쇼핑,[홈앤쇼핑 1기] CS정규사원 대모집(심야수당/택시비/정착,24000000,연봉,https://www.albamon.com/recruit/view/gi?AL_GI_No=80242270&mj_stat=0&optgf=,7010,2021-11-14
부산,해운대,홈앤쇼핑,[홈앤쇼핑 1기] CS정규사원 대모집(심야수당/택시비/정착,24000000,연봉,https://www.albamon.com/recruit/view/gi?AL_GI_No=80242269&mj_stat=0&optgf=,7010,2021-11-14
부산,부산진,홈앤쇼핑,[홈앤쇼핑 1기] CS정규사원 대모집(심야수당/택시비/정착,24000000,연봉,https://www.albamon.com/recruit/view/gi?AL_GI_No=80242268&mj_stat=0&optgf=,7010,2021-11-14
광주,서구,신한카드인바운드(유베이스),평균230만원/평일이최고/초보/동반OK/높은합격률/이직률,2300000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80242257&mj_stat=0&optgf=,7010,2021-11-14
광주,동구,신한카드인바운드(유베이스),평균230만원/평일이최고/초보/동반OK/높은합격률/이직률,2300000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80242209&mj_stat=0&optgf=,7010,2021-11-14
광주,광산구,신한카드인바운드(유베이스),평균230만원/평일이최고/초보/동반OK/높은합격률/이직률,2300000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80242178&mj_stat=0&optgf=,7010,2021-11-14
부산,연제구,아시아나항공,아시아나항공 국제선 예약센터 정규사원 대규모 모집,2160000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80242105&mj_stat=0&optgf=,7010,2021-11-14
광주,북구,신한카드인바운드(유베이스),평균230만원/평일이최고/초보/동반OK/높은합격률,2300000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80242090&mj_stat=0&optgf=,7010,2021-11-14
부산,수영구,경동나비엔 단기센터,[시급1만원/단기 3개월/단순상담] 경동나비엔 단기 인바,10000,시급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80241903&mj_stat=0&optgf=,7010,2021-11-14
서울,양천구,+월금근무/이직률낮은센터/각종프로모션+,[ktcs정규직] 신용회복위원회 고객센터 상담사 채용,1990000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80241566&mj_stat=0&optgf=,7010,2021-11-14
서울,동대문,+공공기관/ktcs정규직+,[ktcs 정규직] 서울교통공사 고객센터 오전/오후,2230000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80241394&mj_stat=0&optgf=,7010,2021-11-14
인천,미추홀,+인센티브꽃이피었습니다/프로모션대박+,[ktcs정규직] 신용회복위원회 고객센터 상담사 ,1990000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80241168&mj_stat=0&optgf=,7010,2021-11-14
경기,부천시,+인센티브꽃이피었습니다/프로모션대박+,[ktcs정규직] 신용회복위원회 고객센터 상담사 ,1990000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80240798&mj_stat=0&optgf=,7010,2021-11-14
서울,마포구,+전화면접/단순쉬운업무/단기로일하고용돈벌,[11/30까지근무] 서울소상공인 손실보상 상담사,75000,일급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80240549&mj_stat=0&optgf=,7010,2021-11-14
강원,춘천시,8시-17시#9시-18시#8시조근무시조식수당지급,[재택근무]쿠팡이용문의응대#상담장비모두제공#받는전화,2300000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80238911&mj_stat=0&optgf=,7010,2021-11-14
서울,강북구,인원증원/전철역1분,[평균60콜/받는전화/칼퇴] 암웨이 고객센터 상담원 대모,2250000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80238683&mj_stat=0&optgf=,7010,2021-11-14
서울,중랑구,인원증원/전철역1분,[평균60콜/받는전화/칼퇴] 암웨이 고객센터 상담원 대모,2250000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80238682&mj_stat=0&optgf=,7010,2021-11-14
서울,성북구,인원증원/전철역1분,[평균60콜/받는전화/칼퇴] 암웨이 고객센터 상담원 대모,2250000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80238681&mj_stat=0&optgf=,7010,2021-11-14
경기,의정부,인원증원/전철역1분,[평균60콜/받는전화/칼퇴] 암웨이 고객센터 상담원 대모,2250000,월급,https://www.albamon.com/recruit/view/gi?AL_GI_No=80238680&mj_stat=0&optgf=,7010,2021-11-14
